3200,2814,1088,0,1414,2011,52,881,303,0
3134,2742,994,0,1419,2100,58,767,306,0
3200,2748,1054,0,1404,2139,61,829,260,0
3213,2785,998,0,1419,2135,56,857,330,0
3220,2775,1082,0,1417,2125,61,869,363,0
3220,2772,1097,0,1406,2130,64,864,356,0
3217,2779,1093,0,1413,2125,64,868,362,0
3221,2772,1096,0,1445,2113,62,870,364,0
3225,2767,1104,0,1434,2116,70,870,376,0
3220,2765,1106,0,1425,2117,62,856,371,0
3215,2735,1104,0,1424,2123,63,859,370,0
3205,2775,1118,0,1402,2117,79,863,366,0
3208,2741,1120,0,1428,2097,58,852,363,0
3213,2767,1132,0,1413,2109,61,869,368,0
3219,2767,1149,0,1413,2112,57,875,366,0
3217,2765,1141,0,1417,2115,62,866,364,0
3219,2761,1148,0,1426,2105,53,870,363,0
3213,2765,1138,0,1430,2100,57,870,363,0
3212,2777,1154,0,1426,2118,59,864,366,0
3223,2775,1138,0,1424,2122,59,871,366,0
3224,2784,1152,0,1415,2146,53,881,367,0
3197,2751,1117,0,1424,2118,52,846,345,0
3203,2754,1130,0,1418,2158,57,849,374,0
3207,2766,1144,0,1394,2139,50,867,375,0
3209,2761,1149,0,1404,2147,48,871,370,0
3178,2771,1079,2,1418,2116,46,850,282,0
3201,2750,1106,0,1409,2116,45,854,351,0
3202,2760,1130,0,1402,2145,46,856,359,0
3207,2760,1135,0,1401,2154,37,857,356,0
3200,2753,1136,0,1402,2168,44,858,363,0
3203,2743,1138,0,1400,2152,44,855,358,0
3183,2631,931,0,1369,2099,42,815,317,0
3180,2812,963,0,1362,2025,53,840,238,0
3140,2625,891,0,1318,1986,49,673,134,0
3161,2810,953,0,1329,2003,60,894,227,0
3171,2733,1009,0,1341,2013,60,861,211,0
3167,2773,991,0,1343,2059,66,896,257,0
